"iteration","training-loss","Grouped runs - lm-loss-training/lm loss__MIN","Grouped runs - lm-loss-training/lm loss__MAX"
"240","5.963963031768799","5.963963031768799","5.963963031768799"
"241","5.979089736938477","5.979089736938477","5.979089736938477"
"242","5.969168663024902","5.969168663024902","5.969168663024902"
"243","5.975992679595947","5.975992679595947","5.975992679595947"
"244","5.960228443145752","5.960228443145752","5.960228443145752"
"245","5.979762077331543","5.979762077331543","5.979762077331543"
"246","5.962010860443115","5.962010860443115","5.962010860443115"
"247","5.945683002471924","5.945683002471924","5.945683002471924"
"248","5.946523666381836","5.946523666381836","5.946523666381836"
"249","5.972146034240723","5.972146034240723","5.972146034240723"
"250","5.938777923583984","5.938777923583984","5.938777923583984"
"251","5.943322658538818","5.943322658538818","5.943322658538818"
"252","5.917970657348633","5.917970657348633","5.917970657348633"
"253","5.929694175720215","5.929694175720215","5.929694175720215"
"254","5.901928901672363","5.901928901672363","5.901928901672363"
"255","5.958978176116943","5.958978176116943","5.958978176116943"
"256","5.955041885375977","5.955041885375977","5.955041885375977"
"257","5.907444000244141","5.907444000244141","5.907444000244141"
"258","5.912158012390137","5.912158012390137","5.912158012390137"
"259","5.931116104125977","5.931116104125977","5.931116104125977"
"260","5.9303083419799805","5.9303083419799805","5.9303083419799805"
"261","5.925533294677734","5.925533294677734","5.925533294677734"
"262","5.89287805557251","5.89287805557251","5.89287805557251"
"263","5.902599811553955","5.902599811553955","5.902599811553955"
"264","5.901655673980713","5.901655673980713","5.901655673980713"
"265","5.873739242553711","5.873739242553711","5.873739242553711"
"266","5.8637518882751465","5.8637518882751465","5.8637518882751465"
"267","5.865499496459961","5.865499496459961","5.865499496459961"
"268","5.867879867553711","5.867879867553711","5.867879867553711"
"269","5.856331825256348","5.856331825256348","5.856331825256348"
"270","5.854959487915039","5.854959487915039","5.854959487915039"
"271","5.86900520324707","5.86900520324707","5.86900520324707"
"272","5.8633012771606445","5.8633012771606445","5.8633012771606445"
"273","5.835010528564453","5.835010528564453","5.835010528564453"
"274","5.855344772338867","5.855344772338867","5.855344772338867"
"275","5.8328857421875","5.8328857421875","5.8328857421875"
"276","5.792233943939209","5.792233943939209","5.792233943939209"
"277","5.847471237182617","5.847471237182617","5.847471237182617"
"278","5.838076114654541","5.838076114654541","5.838076114654541"
"279","5.836555480957031","5.836555480957031","5.836555480957031"
"280","5.83342170715332","5.83342170715332","5.83342170715332"
"281","5.821343421936035","5.821343421936035","5.821343421936035"
"282","5.814229965209961","5.814229965209961","5.814229965209961"
"283","5.771777629852295","5.771777629852295","5.771777629852295"
"284","5.791020393371582","5.791020393371582","5.791020393371582"
"285","5.808313369750977","5.808313369750977","5.808313369750977"
"286","5.807312965393066","5.807312965393066","5.807312965393066"
"287","5.808752536773682","5.808752536773682","5.808752536773682"
