"iteration","training-loss","Mistral-7b-VE-okazaki-lab-cc-a100-16node-128gpu-4096s-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MIN","Mistral-7b-VE-okazaki-lab-cc-a100-16node-128gpu-4096s-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MAX"
"1288","1.8587169647216797","1.8587169647216797","1.8587169647216797"
"1289","1.87211012840271","1.87211012840271","1.87211012840271"
"1290","1.875232458114624","1.875232458114624","1.875232458114624"
"1291","1.884817361831665","1.884817361831665","1.884817361831665"
"1292","1.8707736730575562","1.8707736730575562","1.8707736730575562"
"1293","1.8663978576660156","1.8663978576660156","1.8663978576660156"
"1294","1.8755755424499512","1.8755755424499512","1.8755755424499512"
"1295","1.8877027034759521","1.8877027034759521","1.8877027034759521"
"1296","1.887707233428955","1.887707233428955","1.887707233428955"
"1297","1.867167353630066","1.867167353630066","1.867167353630066"
"1298","1.8891922235488892","1.8891922235488892","1.8891922235488892"
"1299","1.8567882776260376","1.8567882776260376","1.8567882776260376"
"1300","1.8753981590270996","1.8753981590270996","1.8753981590270996"
"1301","1.8801592588424683","1.8801592588424683","1.8801592588424683"
"1302","1.866692304611206","1.866692304611206","1.866692304611206"
"1303","1.8682513236999512","1.8682513236999512","1.8682513236999512"
"1304","1.8884847164154053","1.8884847164154053","1.8884847164154053"
"1305","1.8651161193847656","1.8651161193847656","1.8651161193847656"
"1306","1.8737951517105103","1.8737951517105103","1.8737951517105103"
"1307","1.8708200454711914","1.8708200454711914","1.8708200454711914"
"1308","1.8424720764160156","1.8424720764160156","1.8424720764160156"
"1309","1.8867722749710083","1.8867722749710083","1.8867722749710083"
"1310","1.8559210300445557","1.8559210300445557","1.8559210300445557"
"1311","1.8628941774368286","1.8628941774368286","1.8628941774368286"
"1312","1.8587310314178467","1.8587310314178467","1.8587310314178467"
"1313","1.8723958730697632","1.8723958730697632","1.8723958730697632"
"1314","1.8864351511001587","1.8864351511001587","1.8864351511001587"
"1315","1.8792952299118042","1.8792952299118042","1.8792952299118042"
"1316","1.896235466003418","1.896235466003418","1.896235466003418"
"1317","1.8633413314819336","1.8633413314819336","1.8633413314819336"
"1318","1.8807671070098877","1.8807671070098877","1.8807671070098877"
"1319","1.8689905405044556","1.8689905405044556","1.8689905405044556"
"1320","1.8719797134399414","1.8719797134399414","1.8719797134399414"
"1321","1.8828579187393188","1.8828579187393188","1.8828579187393188"
"1322","1.8819786310195923","1.8819786310195923","1.8819786310195923"
"1323","1.8670624494552612","1.8670624494552612","1.8670624494552612"
"1324","1.885660171508789","1.885660171508789","1.885660171508789"
"1325","1.872559666633606","1.872559666633606","1.872559666633606"
"1326","1.8527206182479858","1.8527206182479858","1.8527206182479858"
"1327","1.8835757970809937","1.8835757970809937","1.8835757970809937"
"1328","1.8686443567276","1.8686443567276","1.8686443567276"
"1329","1.870934247970581","1.870934247970581","1.870934247970581"
"1330","1.869203805923462","1.869203805923462","1.869203805923462"
"1331","1.8737964630126953","1.8737964630126953","1.8737964630126953"
"1332","1.870394229888916","1.870394229888916","1.870394229888916"
"1333","1.8556604385375977","1.8556604385375977","1.8556604385375977"
"1334","1.8551576137542725","1.8551576137542725","1.8551576137542725"
"1335","1.8648662567138672","1.8648662567138672","1.8648662567138672"
"1336","1.8760732412338257","1.8760732412338257","1.8760732412338257"
"1337","1.8805757761001587","1.8805757761001587","1.8805757761001587"
"1338","1.8546768426895142","1.8546768426895142","1.8546768426895142"
"1339","1.8760367631912231","1.8760367631912231","1.8760367631912231"
"1340","1.8497322797775269","1.8497322797775269","1.8497322797775269"
"1341","1.8595465421676636","1.8595465421676636","1.8595465421676636"
"1342","1.8697607517242432","1.8697607517242432","1.8697607517242432"
"1343","1.874962568283081","1.874962568283081","1.874962568283081"
"1344","1.856792688369751","1.856792688369751","1.856792688369751"
"1345","1.8595242500305176","1.8595242500305176","1.8595242500305176"
"1346","1.8751027584075928","1.8751027584075928","1.8751027584075928"
"1347","1.8581676483154297","1.8581676483154297","1.8581676483154297"
"1348","1.8620660305023193","1.8620660305023193","1.8620660305023193"
"1349","1.867721676826477","1.867721676826477","1.867721676826477"
"1350","1.8626091480255127","1.8626091480255127","1.8626091480255127"
"1351","1.853281021118164","1.853281021118164","1.853281021118164"
"1352","1.8634912967681885","1.8634912967681885","1.8634912967681885"
"1353","1.8723124265670776","1.8723124265670776","1.8723124265670776"
"1354","1.8660715818405151","1.8660715818405151","1.8660715818405151"
"1355","1.8722219467163086","1.8722219467163086","1.8722219467163086"
"1356","1.866335391998291","1.866335391998291","1.866335391998291"
"1357","1.88857901096344","1.88857901096344","1.88857901096344"
"1358","1.8423267602920532","1.8423267602920532","1.8423267602920532"
"1359","1.8747615814208984","1.8747615814208984","1.8747615814208984"
"1360","1.8537651300430298","1.8537651300430298","1.8537651300430298"
"1361","1.8742432594299316","1.8742432594299316","1.8742432594299316"
"1362","1.8610713481903076","1.8610713481903076","1.8610713481903076"
"1363","1.8675626516342163","1.8675626516342163","1.8675626516342163"
"1364","1.8780572414398193","1.8780572414398193","1.8780572414398193"
"1365","1.8701971769332886","1.8701971769332886","1.8701971769332886"
"1366","1.8477648496627808","1.8477648496627808","1.8477648496627808"
"1367","1.8617435693740845","1.8617435693740845","1.8617435693740845"
"1368","1.868950605392456","1.868950605392456","1.868950605392456"
"1369","1.8430570363998413","1.8430570363998413","1.8430570363998413"
"1370","1.8611911535263062","1.8611911535263062","1.8611911535263062"
"1371","1.8721952438354492","1.8721952438354492","1.8721952438354492"
"1372","1.8560714721679688","1.8560714721679688","1.8560714721679688"
"1373","1.8552613258361816","1.8552613258361816","1.8552613258361816"
"1374","1.8677321672439575","1.8677321672439575","1.8677321672439575"
"1375","1.8674556016921997","1.8674556016921997","1.8674556016921997"
"1376","1.8877755403518677","1.8877755403518677","1.8877755403518677"
"1377","1.8690826892852783","1.8690826892852783","1.8690826892852783"
"1378","1.860202670097351","1.860202670097351","1.860202670097351"
"1379","1.8547513484954834","1.8547513484954834","1.8547513484954834"
"1380","1.871824860572815","1.871824860572815","1.871824860572815"
"1381","1.86360502243042","1.86360502243042","1.86360502243042"
"1382","1.857586145401001","1.857586145401001","1.857586145401001"
"1383","1.8648477792739868","1.8648477792739868","1.8648477792739868"
"1384","1.8692169189453125","1.8692169189453125","1.8692169189453125"
"1385","1.8636821508407593","1.8636821508407593","1.8636821508407593"
"1386","1.8690946102142334","1.8690946102142334","1.8690946102142334"
"1387","1.8687080144882202","1.8687080144882202","1.8687080144882202"
"1388","1.8865342140197754","1.8865342140197754","1.8865342140197754"
"1389","1.85000479221344","1.85000479221344","1.85000479221344"
"1390","1.8743647336959839","1.8743647336959839","1.8743647336959839"
"1391","1.8551108837127686","1.8551108837127686","1.8551108837127686"
"1392","1.8602850437164307","1.8602850437164307","1.8602850437164307"
"1393","1.8601537942886353","1.8601537942886353","1.8601537942886353"
"1394","1.8712542057037354","1.8712542057037354","1.8712542057037354"
"1395","1.8459177017211914","1.8459177017211914","1.8459177017211914"
"1396","1.8612666130065918","1.8612666130065918","1.8612666130065918"
"1397","1.8772366046905518","1.8772366046905518","1.8772366046905518"
"1398","1.8639858961105347","1.8639858961105347","1.8639858961105347"
"1399","1.876076340675354","1.876076340675354","1.876076340675354"
"1400","1.8762569427490234","1.8762569427490234","1.8762569427490234"
"1401","1.86753249168396","1.86753249168396","1.86753249168396"
"1402","1.8592597246170044","1.8592597246170044","1.8592597246170044"
"1403","1.8625261783599854","1.8625261783599854","1.8625261783599854"
"1404","1.8615657091140747","1.8615657091140747","1.8615657091140747"
"1405","1.851273536682129","1.851273536682129","1.851273536682129"
"1406","1.8540265560150146","1.8540265560150146","1.8540265560150146"
"1407","1.8355454206466675","1.8355454206466675","1.8355454206466675"
"1408","1.8755050897598267","1.8755050897598267","1.8755050897598267"
"1409","1.86774480342865","1.86774480342865","1.86774480342865"
"1410","1.8635727167129517","1.8635727167129517","1.8635727167129517"
"1411","1.858803629875183","1.858803629875183","1.858803629875183"
"1412","1.8666092157363892","1.8666092157363892","1.8666092157363892"
"1413","1.858445167541504","1.858445167541504","1.858445167541504"
"1414","1.8541464805603027","1.8541464805603027","1.8541464805603027"
"1415","1.8625388145446777","1.8625388145446777","1.8625388145446777"
"1416","1.8848272562026978","1.8848272562026978","1.8848272562026978"
"1417","1.8816120624542236","1.8816120624542236","1.8816120624542236"
"1418","1.844358205795288","1.844358205795288","1.844358205795288"
"1419","1.864393711090088","1.864393711090088","1.864393711090088"
"1420","1.8621681928634644","1.8621681928634644","1.8621681928634644"
"1421","1.8511971235275269","1.8511971235275269","1.8511971235275269"
"1422","1.8487669229507446","1.8487669229507446","1.8487669229507446"
"1423","1.828439712524414","1.828439712524414","1.828439712524414"
"1424","1.856093168258667","1.856093168258667","1.856093168258667"
"1425","1.855212688446045","1.855212688446045","1.855212688446045"
"1426","1.8622227907180786","1.8622227907180786","1.8622227907180786"
"1427","1.8698174953460693","1.8698174953460693","1.8698174953460693"
"1428","1.841860055923462","1.841860055923462","1.841860055923462"
"1429","1.862733244895935","1.862733244895935","1.862733244895935"
"1430","1.840878963470459","1.840878963470459","1.840878963470459"
"1431","1.857566237449646","1.857566237449646","1.857566237449646"
"1432","1.8560552597045898","1.8560552597045898","1.8560552597045898"
"1433","1.8627132177352905","1.8627132177352905","1.8627132177352905"
"1434","1.8661861419677734","1.8661861419677734","1.8661861419677734"
"1435","1.858274221420288","1.858274221420288","1.858274221420288"
"1436","1.8615047931671143","1.8615047931671143","1.8615047931671143"
"1437","1.8660809993743896","1.8660809993743896","1.8660809993743896"
"1438","1.8803378343582153","1.8803378343582153","1.8803378343582153"
"1439","1.8557721376419067","1.8557721376419067","1.8557721376419067"
"1440","1.8730545043945312","1.8730545043945312","1.8730545043945312"
"1441","1.8593472242355347","1.8593472242355347","1.8593472242355347"
"1442","1.8470546007156372","1.8470546007156372","1.8470546007156372"
"1443","1.8643295764923096","1.8643295764923096","1.8643295764923096"
"1444","1.8521060943603516","1.8521060943603516","1.8521060943603516"
"1445","1.8671084642410278","1.8671084642410278","1.8671084642410278"
"1446","1.8500080108642578","1.8500080108642578","1.8500080108642578"
"1447","1.8523199558258057","1.8523199558258057","1.8523199558258057"
"1448","1.8631304502487183","1.8631304502487183","1.8631304502487183"
"1449","1.8562747240066528","1.8562747240066528","1.8562747240066528"
"1450","1.8605867624282837","1.8605867624282837","1.8605867624282837"
"1451","1.847996473312378","1.847996473312378","1.847996473312378"
"1452","1.8478437662124634","1.8478437662124634","1.8478437662124634"
"1453","1.8482540845870972","1.8482540845870972","1.8482540845870972"
"1454","1.857933759689331","1.857933759689331","1.857933759689331"
"1455","1.8600521087646484","1.8600521087646484","1.8600521087646484"
"1456","1.8576620817184448","1.8576620817184448","1.8576620817184448"
"1457","1.8628894090652466","1.8628894090652466","1.8628894090652466"
"1458","1.8389618396759033","1.8389618396759033","1.8389618396759033"
"1459","1.867136001586914","1.867136001586914","1.867136001586914"
"1460","1.851248025894165","1.851248025894165","1.851248025894165"
"1461","1.8644435405731201","1.8644435405731201","1.8644435405731201"
"1462","1.8624907732009888","1.8624907732009888","1.8624907732009888"
"1463","1.8534983396530151","1.8534983396530151","1.8534983396530151"
"1464","1.8621361255645752","1.8621361255645752","1.8621361255645752"
"1465","1.8480764627456665","1.8480764627456665","1.8480764627456665"
"1466","1.8722200393676758","1.8722200393676758","1.8722200393676758"
"1467","1.8745896816253662","1.8745896816253662","1.8745896816253662"
"1468","1.8712513446807861","1.8712513446807861","1.8712513446807861"
"1469","1.8441355228424072","1.8441355228424072","1.8441355228424072"
"1470","1.8591023683547974","1.8591023683547974","1.8591023683547974"
"1471","1.8307149410247803","1.8307149410247803","1.8307149410247803"
"1472","1.8767629861831665","1.8767629861831665","1.8767629861831665"
"1473","1.8600496053695679","1.8600496053695679","1.8600496053695679"
"1474","1.8478387594223022","1.8478387594223022","1.8478387594223022"
"1475","1.832007884979248","1.832007884979248","1.832007884979248"
"1476","1.8582597970962524","1.8582597970962524","1.8582597970962524"
"1477","1.8600740432739258","1.8600740432739258","1.8600740432739258"
"1478","1.8454766273498535","1.8454766273498535","1.8454766273498535"
"1479","1.8493269681930542","1.8493269681930542","1.8493269681930542"
"1480","1.860356092453003","1.860356092453003","1.860356092453003"
"1481","1.866515040397644","1.866515040397644","1.866515040397644"
"1482","1.8614360094070435","1.8614360094070435","1.8614360094070435"
"1483","1.8438173532485962","1.8438173532485962","1.8438173532485962"
"1484","1.8609811067581177","1.8609811067581177","1.8609811067581177"
"1485","1.842881679534912","1.842881679534912","1.842881679534912"
"1486","1.8568452596664429","1.8568452596664429","1.8568452596664429"
"1487","1.8409372568130493","1.8409372568130493","1.8409372568130493"
"1488","1.8386142253875732","1.8386142253875732","1.8386142253875732"
"1489","1.8516302108764648","1.8516302108764648","1.8516302108764648"
"1490","1.858013391494751","1.858013391494751","1.858013391494751"
"1491","1.8503354787826538","1.8503354787826538","1.8503354787826538"
"1492","1.8667188882827759","1.8667188882827759","1.8667188882827759"
"1493","1.8448773622512817","1.8448773622512817","1.8448773622512817"
"1494","1.8468353748321533","1.8468353748321533","1.8468353748321533"
"1495","1.828969120979309","1.828969120979309","1.828969120979309"
"1496","1.848707675933838","1.848707675933838","1.848707675933838"
"1497","1.8418004512786865","1.8418004512786865","1.8418004512786865"
"1498","1.862334132194519","1.862334132194519","1.862334132194519"
"1499","1.8546191453933716","1.8546191453933716","1.8546191453933716"
"1500","1.8569525480270386","1.8569525480270386","1.8569525480270386"
"1501","1.8786811828613281","1.8786811828613281","1.8786811828613281"
"1502","1.864036202430725","1.864036202430725","1.864036202430725"
"1503","1.8732740879058838","1.8732740879058838","1.8732740879058838"
"1504","1.8477535247802734","1.8477535247802734","1.8477535247802734"
"1505","1.8379369974136353","1.8379369974136353","1.8379369974136353"
"1506","1.840889811515808","1.840889811515808","1.840889811515808"
"1507","1.8472621440887451","1.8472621440887451","1.8472621440887451"
"1508","1.8527491092681885","1.8527491092681885","1.8527491092681885"
"1509","1.8736119270324707","1.8736119270324707","1.8736119270324707"
"1510","1.8389151096343994","1.8389151096343994","1.8389151096343994"
"1511","1.8261375427246094","1.8261375427246094","1.8261375427246094"
"1512","1.8578730821609497","1.8578730821609497","1.8578730821609497"
"1513","1.8488751649856567","1.8488751649856567","1.8488751649856567"
"1514","1.852446436882019","1.852446436882019","1.852446436882019"
"1515","1.8495917320251465","1.8495917320251465","1.8495917320251465"
"1516","1.8575217723846436","1.8575217723846436","1.8575217723846436"
"1517","1.8457837104797363","1.8457837104797363","1.8457837104797363"
"1518","1.84223210811615","1.84223210811615","1.84223210811615"
"1519","1.862858772277832","1.862858772277832","1.862858772277832"
"1520","1.8577724695205688","1.8577724695205688","1.8577724695205688"
"1521","1.8566961288452148","1.8566961288452148","1.8566961288452148"
"1522","1.8524733781814575","1.8524733781814575","1.8524733781814575"
"1523","1.8488681316375732","1.8488681316375732","1.8488681316375732"
"1524","1.8688089847564697","1.8688089847564697","1.8688089847564697"
"1525","1.8503117561340332","1.8503117561340332","1.8503117561340332"
"1526","1.8440685272216797","1.8440685272216797","1.8440685272216797"
"1527","1.8513083457946777","1.8513083457946777","1.8513083457946777"
"1528","1.831689476966858","1.831689476966858","1.831689476966858"
"1529","1.850007176399231","1.850007176399231","1.850007176399231"
"1530","1.8311858177185059","1.8311858177185059","1.8311858177185059"
"1531","1.8692777156829834","1.8692777156829834","1.8692777156829834"
"1532","1.852673888206482","1.852673888206482","1.852673888206482"
"1533","1.8504091501235962","1.8504091501235962","1.8504091501235962"
"1534","1.8431881666183472","1.8431881666183472","1.8431881666183472"
"1535","1.8521666526794434","1.8521666526794434","1.8521666526794434"
"1536","1.8368850946426392","1.8368850946426392","1.8368850946426392"
"1537","1.8618764877319336","1.8618764877319336","1.8618764877319336"
"1538","1.8503118753433228","1.8503118753433228","1.8503118753433228"
"1539","1.8365631103515625","1.8365631103515625","1.8365631103515625"
"1540","1.847311019897461","1.847311019897461","1.847311019897461"
"1541","1.8403681516647339","1.8403681516647339","1.8403681516647339"
"1542","1.8442208766937256","1.8442208766937256","1.8442208766937256"
"1543","1.8518474102020264","1.8518474102020264","1.8518474102020264"
"1544","1.8459680080413818","1.8459680080413818","1.8459680080413818"
"1545","1.8509694337844849","1.8509694337844849","1.8509694337844849"
"1546","1.8326032161712646","1.8326032161712646","1.8326032161712646"
"1547","1.844307541847229","1.844307541847229","1.844307541847229"
"1548","1.8480483293533325","1.8480483293533325","1.8480483293533325"
"1549","1.8548098802566528","1.8548098802566528","1.8548098802566528"
"1550","1.8397722244262695","1.8397722244262695","1.8397722244262695"
"1551","1.8552906513214111","1.8552906513214111","1.8552906513214111"
"1552","1.8441808223724365","1.8441808223724365","1.8441808223724365"
"1553","1.8400261402130127","1.8400261402130127","1.8400261402130127"
"1554","1.8613910675048828","1.8613910675048828","1.8613910675048828"
"1555","1.8366577625274658","1.8366577625274658","1.8366577625274658"
"1556","1.8299692869186401","1.8299692869186401","1.8299692869186401"
"1557","1.8445099592208862","1.8445099592208862","1.8445099592208862"
"1558","1.8371621370315552","1.8371621370315552","1.8371621370315552"
"1559","1.8326078653335571","1.8326078653335571","1.8326078653335571"
"1560","1.8417702913284302","1.8417702913284302","1.8417702913284302"
"1561","1.8416575193405151","1.8416575193405151","1.8416575193405151"
"1562","1.8563041687011719","1.8563041687011719","1.8563041687011719"
"1563","1.8443564176559448","1.8443564176559448","1.8443564176559448"
"1564","1.8587002754211426","1.8587002754211426","1.8587002754211426"
"1565","1.8461350202560425","1.8461350202560425","1.8461350202560425"
"1566","1.844187617301941","1.844187617301941","1.844187617301941"
"1567","1.8602910041809082","1.8602910041809082","1.8602910041809082"
"1568","1.8481106758117676","1.8481106758117676","1.8481106758117676"
"1569","1.8337944746017456","1.8337944746017456","1.8337944746017456"
"1570","1.8526015281677246","1.8526015281677246","1.8526015281677246"
"1571","1.8584494590759277","1.8584494590759277","1.8584494590759277"
"1572","1.8300204277038574","1.8300204277038574","1.8300204277038574"
"1573","1.851771593093872","1.851771593093872","1.851771593093872"
"1574","1.8506953716278076","1.8506953716278076","1.8506953716278076"
"1575","1.8565151691436768","1.8565151691436768","1.8565151691436768"
"1576","1.8566977977752686","1.8566977977752686","1.8566977977752686"
"1577","1.8509750366210938","1.8509750366210938","1.8509750366210938"
"1578","1.8587918281555176","1.8587918281555176","1.8587918281555176"
"1579","1.8259797096252441","1.8259797096252441","1.8259797096252441"
"1580","1.8278541564941406","1.8278541564941406","1.8278541564941406"
"1581","1.8440848588943481","1.8440848588943481","1.8440848588943481"
"1582","1.845151662826538","1.845151662826538","1.845151662826538"
"1583","1.867534875869751","1.867534875869751","1.867534875869751"
"1584","1.829149603843689","1.829149603843689","1.829149603843689"
"1585","1.8407973051071167","1.8407973051071167","1.8407973051071167"
"1586","1.854244351387024","1.854244351387024","1.854244351387024"
"1587","1.8396127223968506","1.8396127223968506","1.8396127223968506"
"1588","1.8421311378479004","1.8421311378479004","1.8421311378479004"
"1589","1.841689944267273","1.841689944267273","1.841689944267273"
"1590","1.838268518447876","1.838268518447876","1.838268518447876"
"1591","1.858513355255127","1.858513355255127","1.858513355255127"
"1592","1.8348571062088013","1.8348571062088013","1.8348571062088013"
"1593","1.8507338762283325","1.8507338762283325","1.8507338762283325"
"1594","1.8343636989593506","1.8343636989593506","1.8343636989593506"
"1595","1.8234037160873413","1.8234037160873413","1.8234037160873413"
"1596","1.8222095966339111","1.8222095966339111","1.8222095966339111"
"1597","1.8507996797561646","1.8507996797561646","1.8507996797561646"
"1598","1.8494428396224976","1.8494428396224976","1.8494428396224976"
"1599","1.8346147537231445","1.8346147537231445","1.8346147537231445"
"1600","1.8410899639129639","1.8410899639129639","1.8410899639129639"
"1601","1.847834825515747","1.847834825515747","1.847834825515747"
"1602","1.8512178659439087","1.8512178659439087","1.8512178659439087"
"1603","1.8274850845336914","1.8274850845336914","1.8274850845336914"
"1604","1.8302210569381714","1.8302210569381714","1.8302210569381714"
"1605","1.8294553756713867","1.8294553756713867","1.8294553756713867"
"1606","1.8423124551773071","1.8423124551773071","1.8423124551773071"
"1607","1.8256595134735107","1.8256595134735107","1.8256595134735107"
"1608","1.8346335887908936","1.8346335887908936","1.8346335887908936"
"1609","1.836243987083435","1.836243987083435","1.836243987083435"
"1610","1.8512060642242432","1.8512060642242432","1.8512060642242432"
"1611","1.8366109132766724","1.8366109132766724","1.8366109132766724"
"1612","1.8341352939605713","1.8341352939605713","1.8341352939605713"
"1613","1.8558727502822876","1.8558727502822876","1.8558727502822876"
"1614","1.8378843069076538","1.8378843069076538","1.8378843069076538"
"1615","1.8307675123214722","1.8307675123214722","1.8307675123214722"
"1616","1.8356605768203735","1.8356605768203735","1.8356605768203735"
"1617","1.8398085832595825","1.8398085832595825","1.8398085832595825"
"1618","1.8375568389892578","1.8375568389892578","1.8375568389892578"
"1619","1.8502979278564453","1.8502979278564453","1.8502979278564453"
"1620","1.8274452686309814","1.8274452686309814","1.8274452686309814"
"1621","1.8404353857040405","1.8404353857040405","1.8404353857040405"
"1622","1.8571802377700806","1.8571802377700806","1.8571802377700806"
"1623","1.8249597549438477","1.8249597549438477","1.8249597549438477"
"1624","1.836106538772583","1.836106538772583","1.836106538772583"
"1625","1.830376386642456","1.830376386642456","1.830376386642456"
"1626","1.8333228826522827","1.8333228826522827","1.8333228826522827"
"1627","1.8349865674972534","1.8349865674972534","1.8349865674972534"
"1628","1.8490451574325562","1.8490451574325562","1.8490451574325562"
"1629","1.8295881748199463","1.8295881748199463","1.8295881748199463"
"1630","1.8367187976837158","1.8367187976837158","1.8367187976837158"
"1631","1.8328663110733032","1.8328663110733032","1.8328663110733032"
"1632","1.827927589416504","1.827927589416504","1.827927589416504"
"1633","1.8494312763214111","1.8494312763214111","1.8494312763214111"
"1634","1.8308943510055542","1.8308943510055542","1.8308943510055542"
"1635","1.826145887374878","1.826145887374878","1.826145887374878"
"1636","1.8444774150848389","1.8444774150848389","1.8444774150848389"
"1637","1.842882752418518","1.842882752418518","1.842882752418518"
"1638","1.844714641571045","1.844714641571045","1.844714641571045"
"1639","1.8395774364471436","1.8395774364471436","1.8395774364471436"
"1640","1.8302892446517944","1.8302892446517944","1.8302892446517944"
"1641","1.823197841644287","1.823197841644287","1.823197841644287"
"1642","1.8494555950164795","1.8494555950164795","1.8494555950164795"
"1643","1.826216697692871","1.826216697692871","1.826216697692871"
"1644","1.8352737426757812","1.8352737426757812","1.8352737426757812"
"1645","1.8313409090042114","1.8313409090042114","1.8313409090042114"
"1646","1.83393394947052","1.83393394947052","1.83393394947052"
"1647","1.8477981090545654","1.8477981090545654","1.8477981090545654"
"1648","1.8665128946304321","1.8665128946304321","1.8665128946304321"
"1649","1.8264777660369873","1.8264777660369873","1.8264777660369873"
"1650","1.8289591073989868","1.8289591073989868","1.8289591073989868"
"1651","1.8198000192642212","1.8198000192642212","1.8198000192642212"
"1652","1.8336529731750488","1.8336529731750488","1.8336529731750488"
"1653","1.8491591215133667","1.8491591215133667","1.8491591215133667"
"1654","1.8365930318832397","1.8365930318832397","1.8365930318832397"
"1655","1.8455520868301392","1.8455520868301392","1.8455520868301392"
"1656","1.8402667045593262","1.8402667045593262","1.8402667045593262"
"1657","1.8405264616012573","1.8405264616012573","1.8405264616012573"
"1658","1.8244067430496216","1.8244067430496216","1.8244067430496216"
"1659","1.8401235342025757","1.8401235342025757","1.8401235342025757"
"1660","1.8439743518829346","1.8439743518829346","1.8439743518829346"
"1661","1.8312442302703857","1.8312442302703857","1.8312442302703857"
"1662","1.8383090496063232","1.8383090496063232","1.8383090496063232"
"1663","1.835374355316162","1.835374355316162","1.835374355316162"
"1664","1.8284754753112793","1.8284754753112793","1.8284754753112793"
"1665","1.844296932220459","1.844296932220459","1.844296932220459"
"1666","1.8451907634735107","1.8451907634735107","1.8451907634735107"
"1667","1.8413312435150146","1.8413312435150146","1.8413312435150146"
"1668","1.8318092823028564","1.8318092823028564","1.8318092823028564"
"1669","1.8381505012512207","1.8381505012512207","1.8381505012512207"
"1670","1.8496671915054321","1.8496671915054321","1.8496671915054321"
"1671","1.855495572090149","1.855495572090149","1.855495572090149"
"1672","1.8372811079025269","1.8372811079025269","1.8372811079025269"
"1673","1.8370907306671143","1.8370907306671143","1.8370907306671143"
"1674","1.828560709953308","1.828560709953308","1.828560709953308"
"1675","1.8364571332931519","1.8364571332931519","1.8364571332931519"
"1676","1.8120753765106201","1.8120753765106201","1.8120753765106201"
"1677","1.8513318300247192","1.8513318300247192","1.8513318300247192"
"1678","1.8373125791549683","1.8373125791549683","1.8373125791549683"
"1679","1.8314613103866577","1.8314613103866577","1.8314613103866577"
"1680","1.835457682609558","1.835457682609558","1.835457682609558"
"1681","1.833498239517212","1.833498239517212","1.833498239517212"
"1682","1.8344547748565674","1.8344547748565674","1.8344547748565674"
"1683","1.8339916467666626","1.8339916467666626","1.8339916467666626"
"1684","1.8212319612503052","1.8212319612503052","1.8212319612503052"
"1685","1.850082516670227","1.850082516670227","1.850082516670227"
"1686","1.839596152305603","1.839596152305603","1.839596152305603"
"1687","1.8107906579971313","1.8107906579971313","1.8107906579971313"
"1688","1.842010498046875","1.842010498046875","1.842010498046875"
"1689","1.8324275016784668","1.8324275016784668","1.8324275016784668"
"1690","1.8265254497528076","1.8265254497528076","1.8265254497528076"
"1691","1.8350026607513428","1.8350026607513428","1.8350026607513428"
"1692","1.8293735980987549","1.8293735980987549","1.8293735980987549"
"1693","1.8382537364959717","1.8382537364959717","1.8382537364959717"
"1694","1.8260180950164795","1.8260180950164795","1.8260180950164795"
"1695","1.8363972902297974","1.8363972902297974","1.8363972902297974"
"1696","1.8309783935546875","1.8309783935546875","1.8309783935546875"
"1697","1.830956220626831","1.830956220626831","1.830956220626831"
"1698","1.8456876277923584","1.8456876277923584","1.8456876277923584"
"1699","1.8344475030899048","1.8344475030899048","1.8344475030899048"
"1700","1.8418550491333008","1.8418550491333008","1.8418550491333008"
"1701","1.8400375843048096","1.8400375843048096","1.8400375843048096"
"1702","1.8193516731262207","1.8193516731262207","1.8193516731262207"
"1703","1.8151001930236816","1.8151001930236816","1.8151001930236816"
"1704","1.8245091438293457","1.8245091438293457","1.8245091438293457"
"1705","1.8324737548828125","1.8324737548828125","1.8324737548828125"
"1706","1.8298972845077515","1.8298972845077515","1.8298972845077515"
"1707","1.8121864795684814","1.8121864795684814","1.8121864795684814"
"1708","1.8086148500442505","1.8086148500442505","1.8086148500442505"
"1709","1.8507903814315796","1.8507903814315796","1.8507903814315796"
"1710","1.8309723138809204","1.8309723138809204","1.8309723138809204"
"1711","1.8285279273986816","1.8285279273986816","1.8285279273986816"
"1712","1.8109952211380005","1.8109952211380005","1.8109952211380005"
"1713","1.8323360681533813","1.8323360681533813","1.8323360681533813"
"1714","1.8320573568344116","1.8320573568344116","1.8320573568344116"
"1715","1.838348150253296","1.838348150253296","1.838348150253296"
"1716","1.8384467363357544","1.8384467363357544","1.8384467363357544"
"1717","1.8259750604629517","1.8259750604629517","1.8259750604629517"
"1718","1.8485567569732666","1.8485567569732666","1.8485567569732666"
"1719","1.820852279663086","1.820852279663086","1.820852279663086"
"1720","1.8058035373687744","1.8058035373687744","1.8058035373687744"
"1721","1.825836181640625","1.825836181640625","1.825836181640625"
"1722","1.8197197914123535","1.8197197914123535","1.8197197914123535"
"1723","1.8302844762802124","1.8302844762802124","1.8302844762802124"
"1724","1.8379429578781128","1.8379429578781128","1.8379429578781128"
"1725","1.855726957321167","1.855726957321167","1.855726957321167"
"1726","1.8266026973724365","1.8266026973724365","1.8266026973724365"
"1727","1.827888011932373","1.827888011932373","1.827888011932373"
