"iteration","training-loss","llama-2-13b-base-extended-okazaki-lab-cc-a100-8node-64gpu-4096s-DP=8-TP=2-PP=4-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1-2023-11-06-02-41-24 - lm-loss-training/lm loss__MIN","llama-2-13b-base-extended-okazaki-lab-cc-a100-8node-64gpu-4096s-DP=8-TP=2-PP=4-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1-2023-11-06-02-41-24 - lm-loss-training/lm loss__MAX"
"6318","1.6231834888458252","1.6231834888458252","1.6231834888458252"
"6319","1.6196528673171997","1.6196528673171997","1.6196528673171997"
"6320","1.6342923641204834","1.6342923641204834","1.6342923641204834"
"6321","1.6164820194244385","1.6164820194244385","1.6164820194244385"
"6322","1.625914454460144","1.625914454460144","1.625914454460144"
"6323","1.6269347667694092","1.6269347667694092","1.6269347667694092"
"6324","1.6170698404312134","1.6170698404312134","1.6170698404312134"
"6325","1.6249723434448242","1.6249723434448242","1.6249723434448242"
"6326","1.6237225532531738","1.6237225532531738","1.6237225532531738"
"6327","1.6156294345855713","1.6156294345855713","1.6156294345855713"
"6328","1.6147576570510864","1.6147576570510864","1.6147576570510864"
"6329","1.6294209957122803","1.6294209957122803","1.6294209957122803"
"6330","1.6272032260894775","1.6272032260894775","1.6272032260894775"
"6331","1.6202222108840942","1.6202222108840942","1.6202222108840942"
"6332","1.6179898977279663","1.6179898977279663","1.6179898977279663"
"6333","1.623460054397583","1.623460054397583","1.623460054397583"
"6334","1.6451510190963745","1.6451510190963745","1.6451510190963745"
"6335","1.6188504695892334","1.6188504695892334","1.6188504695892334"
"6336","1.62522554397583","1.62522554397583","1.62522554397583"
"6337","1.6309387683868408","1.6309387683868408","1.6309387683868408"
"6338","1.6178655624389648","1.6178655624389648","1.6178655624389648"
"6339","1.6064623594284058","1.6064623594284058","1.6064623594284058"
"6340","1.6389505863189697","1.6389505863189697","1.6389505863189697"
"6341","1.6340417861938477","1.6340417861938477","1.6340417861938477"
"6342","1.6119776964187622","1.6119776964187622","1.6119776964187622"
"6343","1.6584808826446533","1.6584808826446533","1.6584808826446533"
"6344","1.6240438222885132","1.6240438222885132","1.6240438222885132"
"6345","1.6332447528839111","1.6332447528839111","1.6332447528839111"
"6346","1.623562216758728","1.623562216758728","1.623562216758728"
"6347","1.6338716745376587","1.6338716745376587","1.6338716745376587"
"6348","1.5986140966415405","1.5986140966415405","1.5986140966415405"
"6349","1.6325675249099731","1.6325675249099731","1.6325675249099731"
"6350","1.6212923526763916","1.6212923526763916","1.6212923526763916"
"6351","1.6349233388900757","1.6349233388900757","1.6349233388900757"
"6352","1.6333121061325073","1.6333121061325073","1.6333121061325073"
"6353","1.635999083518982","1.635999083518982","1.635999083518982"
"6354","1.6299961805343628","1.6299961805343628","1.6299961805343628"
"6355","1.6220029592514038","1.6220029592514038","1.6220029592514038"
"6356","1.6227797269821167","1.6227797269821167","1.6227797269821167"
"6357","1.6156961917877197","1.6156961917877197","1.6156961917877197"
"6358","1.612318515777588","1.612318515777588","1.612318515777588"
"6359","1.625392198562622","1.625392198562622","1.625392198562622"
"6360","1.6127225160598755","1.6127225160598755","1.6127225160598755"
"6361","1.6242647171020508","1.6242647171020508","1.6242647171020508"
"6362","1.6392014026641846","1.6392014026641846","1.6392014026641846"
"6363","1.6281203031539917","1.6281203031539917","1.6281203031539917"
"6364","1.6160736083984375","1.6160736083984375","1.6160736083984375"
"6365","1.618952751159668","1.618952751159668","1.618952751159668"
"6366","1.6138832569122314","1.6138832569122314","1.6138832569122314"
"6367","1.631992220878601","1.631992220878601","1.631992220878601"
"6368","1.6211198568344116","1.6211198568344116","1.6211198568344116"
"6369","1.6272807121276855","1.6272807121276855","1.6272807121276855"
"6370","1.6405766010284424","1.6405766010284424","1.6405766010284424"
"6371","1.6149593591690063","1.6149593591690063","1.6149593591690063"
"6372","1.6279360055923462","1.6279360055923462","1.6279360055923462"
"6373","1.628324031829834","1.628324031829834","1.628324031829834"
"6374","1.620399832725525","1.620399832725525","1.620399832725525"
"6375","1.6345080137252808","1.6345080137252808","1.6345080137252808"
"6376","1.6013379096984863","1.6013379096984863","1.6013379096984863"
"6377","1.625337839126587","1.625337839126587","1.625337839126587"
"6378","1.619632601737976","1.619632601737976","1.619632601737976"
"6379","1.620577096939087","1.620577096939087","1.620577096939087"
"6380","1.6403318643569946","1.6403318643569946","1.6403318643569946"
"6381","1.6229193210601807","1.6229193210601807","1.6229193210601807"
"6382","1.6261861324310303","1.6261861324310303","1.6261861324310303"
"6383","1.6431128978729248","1.6431128978729248","1.6431128978729248"
"6384","1.640366554260254","1.640366554260254","1.640366554260254"
"6385","1.6146047115325928","1.6146047115325928","1.6146047115325928"
"6386","1.627129077911377","1.627129077911377","1.627129077911377"
"6387","1.6367549896240234","1.6367549896240234","1.6367549896240234"
"6388","1.648364782333374","1.648364782333374","1.648364782333374"
"6389","1.6304864883422852","1.6304864883422852","1.6304864883422852"
"6390","1.6371692419052124","1.6371692419052124","1.6371692419052124"
"6391","1.646644949913025","1.646644949913025","1.646644949913025"
"6392","1.6371703147888184","1.6371703147888184","1.6371703147888184"
"6393","1.627081036567688","1.627081036567688","1.627081036567688"
"6394","1.6384793519973755","1.6384793519973755","1.6384793519973755"
"6395","1.6303735971450806","1.6303735971450806","1.6303735971450806"
"6396","1.6292767524719238","1.6292767524719238","1.6292767524719238"
"6397","1.619680404663086","1.619680404663086","1.619680404663086"
"6398","1.6259194612503052","1.6259194612503052","1.6259194612503052"
"6399","1.6337926387786865","1.6337926387786865","1.6337926387786865"
"6400","1.6190695762634277","1.6190695762634277","1.6190695762634277"
"6401","1.6345107555389404","1.6345107555389404","1.6345107555389404"
"6402","1.6149415969848633","1.6149415969848633","1.6149415969848633"
"6403","1.6274884939193726","1.6274884939193726","1.6274884939193726"
"6404","1.637324333190918","1.637324333190918","1.637324333190918"
"6405","1.6277974843978882","1.6277974843978882","1.6277974843978882"
"6406","1.6405136585235596","1.6405136585235596","1.6405136585235596"
"6407","1.6265308856964111","1.6265308856964111","1.6265308856964111"
"6408","1.6321659088134766","1.6321659088134766","1.6321659088134766"
"6409","1.631876826286316","1.631876826286316","1.631876826286316"
"6410","1.5986872911453247","1.5986872911453247","1.5986872911453247"
"6411","1.6273138523101807","1.6273138523101807","1.6273138523101807"
"6412","1.6250114440917969","1.6250114440917969","1.6250114440917969"
"6413","1.627689003944397","1.627689003944397","1.627689003944397"
"6414","1.6120145320892334","1.6120145320892334","1.6120145320892334"
"6415","1.6322587728500366","1.6322587728500366","1.6322587728500366"
"6416","1.6270830631256104","1.6270830631256104","1.6270830631256104"
"6417","1.6274054050445557","1.6274054050445557","1.6274054050445557"
"6418","1.619725227355957","1.619725227355957","1.619725227355957"
"6419","1.6357252597808838","1.6357252597808838","1.6357252597808838"
"6420","1.6248157024383545","1.6248157024383545","1.6248157024383545"
"6421","1.6325688362121582","1.6325688362121582","1.6325688362121582"
"6422","1.6225275993347168","1.6225275993347168","1.6225275993347168"
"6423","1.61444890499115","1.61444890499115","1.61444890499115"
"6424","1.6423393487930298","1.6423393487930298","1.6423393487930298"
"6425","1.6116470098495483","1.6116470098495483","1.6116470098495483"
"6426","1.6155003309249878","1.6155003309249878","1.6155003309249878"
"6427","1.6330299377441406","1.6330299377441406","1.6330299377441406"
"6428","1.6105635166168213","1.6105635166168213","1.6105635166168213"
"6429","1.6357884407043457","1.6357884407043457","1.6357884407043457"
"6430","1.619251012802124","1.619251012802124","1.619251012802124"
"6431","1.6192374229431152","1.6192374229431152","1.6192374229431152"
"6432","1.6151527166366577","1.6151527166366577","1.6151527166366577"
"6433","1.6169975996017456","1.6169975996017456","1.6169975996017456"
"6434","1.6170116662979126","1.6170116662979126","1.6170116662979126"
"6435","1.6224052906036377","1.6224052906036377","1.6224052906036377"
"6436","1.6189663410186768","1.6189663410186768","1.6189663410186768"
"6437","1.6401866674423218","1.6401866674423218","1.6401866674423218"
"6438","1.6424916982650757","1.6424916982650757","1.6424916982650757"
"6439","1.6213202476501465","1.6213202476501465","1.6213202476501465"
"6440","1.6332430839538574","1.6332430839538574","1.6332430839538574"
"6441","1.6391377449035645","1.6391377449035645","1.6391377449035645"
"6442","1.6014318466186523","1.6014318466186523","1.6014318466186523"
"6443","1.632426381111145","1.632426381111145","1.632426381111145"
"6444","1.6259429454803467","1.6259429454803467","1.6259429454803467"
"6445","1.6376885175704956","1.6376885175704956","1.6376885175704956"
"6446","1.615478277206421","1.615478277206421","1.615478277206421"
"6447","1.6248589754104614","1.6248589754104614","1.6248589754104614"
"6448","1.6076970100402832","1.6076970100402832","1.6076970100402832"
"6449","1.6088671684265137","1.6088671684265137","1.6088671684265137"
"6450","1.6177115440368652","1.6177115440368652","1.6177115440368652"
"6451","1.6079524755477905","1.6079524755477905","1.6079524755477905"
"6452","1.6136974096298218","1.6136974096298218","1.6136974096298218"
"6453","1.6303447484970093","1.6303447484970093","1.6303447484970093"
"6454","1.6317964792251587","1.6317964792251587","1.6317964792251587"
"6455","1.6280244588851929","1.6280244588851929","1.6280244588851929"
"6456","1.6227022409439087","1.6227022409439087","1.6227022409439087"
"6457","1.6110546588897705","1.6110546588897705","1.6110546588897705"
"6458","1.6388345956802368","1.6388345956802368","1.6388345956802368"
"6459","1.6345888376235962","1.6345888376235962","1.6345888376235962"
"6460","1.6336888074874878","1.6336888074874878","1.6336888074874878"
"6461","1.6311399936676025","1.6311399936676025","1.6311399936676025"
"6462","1.6392439603805542","1.6392439603805542","1.6392439603805542"
"6463","1.6065219640731812","1.6065219640731812","1.6065219640731812"
"6464","1.6129674911499023","1.6129674911499023","1.6129674911499023"
"6465","1.6058540344238281","1.6058540344238281","1.6058540344238281"
"6466","1.643092155456543","1.643092155456543","1.643092155456543"
"6467","1.6345239877700806","1.6345239877700806","1.6345239877700806"
"6468","1.6259291172027588","1.6259291172027588","1.6259291172027588"
"6469","1.6269657611846924","1.6269657611846924","1.6269657611846924"
"6470","1.6240779161453247","1.6240779161453247","1.6240779161453247"
"6471","1.6410837173461914","1.6410837173461914","1.6410837173461914"
"6472","1.627551555633545","1.627551555633545","1.627551555633545"
"6473","1.6034854650497437","1.6034854650497437","1.6034854650497437"
"6474","1.6210020780563354","1.6210020780563354","1.6210020780563354"
"6475","1.62557852268219","1.62557852268219","1.62557852268219"
"6476","1.6329126358032227","1.6329126358032227","1.6329126358032227"
"6477","1.6166468858718872","1.6166468858718872","1.6166468858718872"
"6478","1.625595211982727","1.625595211982727","1.625595211982727"
"6479","1.5982601642608643","1.5982601642608643","1.5982601642608643"
"6480","1.6061277389526367","1.6061277389526367","1.6061277389526367"
"6481","1.6087775230407715","1.6087775230407715","1.6087775230407715"
"6482","1.6341696977615356","1.6341696977615356","1.6341696977615356"
"6483","1.6253875494003296","1.6253875494003296","1.6253875494003296"
"6484","1.6251561641693115","1.6251561641693115","1.6251561641693115"
"6485","1.6028039455413818","1.6028039455413818","1.6028039455413818"
"6486","1.6439908742904663","1.6439908742904663","1.6439908742904663"
"6487","1.6045935153961182","1.6045935153961182","1.6045935153961182"
"6488","1.6159733533859253","1.6159733533859253","1.6159733533859253"
"6489","1.606938362121582","1.606938362121582","1.606938362121582"
"6490","1.62590491771698","1.62590491771698","1.62590491771698"
"6491","1.6298725605010986","1.6298725605010986","1.6298725605010986"
"6492","1.615600347518921","1.615600347518921","1.615600347518921"
"6493","1.6405692100524902","1.6405692100524902","1.6405692100524902"
"6494","1.6465541124343872","1.6465541124343872","1.6465541124343872"
"6495","1.6231458187103271","1.6231458187103271","1.6231458187103271"
"6496","1.6112251281738281","1.6112251281738281","1.6112251281738281"
"6497","1.6032874584197998","1.6032874584197998","1.6032874584197998"
"6498","1.6171441078186035","1.6171441078186035","1.6171441078186035"
"6499","1.6293017864227295","1.6293017864227295","1.6293017864227295"
"6500","1.6283142566680908","1.6283142566680908","1.6283142566680908"
"6501","1.6108795404434204","1.6108795404434204","1.6108795404434204"
"6502","1.6487256288528442","1.6487256288528442","1.6487256288528442"
"6503","1.6222381591796875","1.6222381591796875","1.6222381591796875"
"6504","1.6332716941833496","1.6332716941833496","1.6332716941833496"
"6505","1.6225310564041138","1.6225310564041138","1.6225310564041138"
"6506","1.6167436838150024","1.6167436838150024","1.6167436838150024"
"6507","1.6168956756591797","1.6168956756591797","1.6168956756591797"
"6508","1.6321301460266113","1.6321301460266113","1.6321301460266113"
"6509","1.618888020515442","1.618888020515442","1.618888020515442"
"6510","1.6438409090042114","1.6438409090042114","1.6438409090042114"
"6511","1.613797903060913","1.613797903060913","1.613797903060913"
"6512","1.6336947679519653","1.6336947679519653","1.6336947679519653"
"6513","1.6177266836166382","1.6177266836166382","1.6177266836166382"
"6514","1.627798318862915","1.627798318862915","1.627798318862915"
"6515","1.626494288444519","1.626494288444519","1.626494288444519"
"6516","1.6359397172927856","1.6359397172927856","1.6359397172927856"
"6517","1.6344256401062012","1.6344256401062012","1.6344256401062012"
"6518","1.6288986206054688","1.6288986206054688","1.6288986206054688"
"6519","1.620737910270691","1.620737910270691","1.620737910270691"
"6520","1.626468539237976","1.626468539237976","1.626468539237976"
"6521","1.6188812255859375","1.6188812255859375","1.6188812255859375"
"6522","1.6260089874267578","1.6260089874267578","1.6260089874267578"
"6523","1.632277011871338","1.632277011871338","1.632277011871338"
"6524","1.6352168321609497","1.6352168321609497","1.6352168321609497"
"6525","1.6258628368377686","1.6258628368377686","1.6258628368377686"
"6526","1.6141948699951172","1.6141948699951172","1.6141948699951172"
"6527","1.6238678693771362","1.6238678693771362","1.6238678693771362"
"6528","1.6191178560256958","1.6191178560256958","1.6191178560256958"
"6529","1.641050100326538","1.641050100326538","1.641050100326538"
"6530","1.6256885528564453","1.6256885528564453","1.6256885528564453"
"6531","1.6158727407455444","1.6158727407455444","1.6158727407455444"
"6532","1.6198110580444336","1.6198110580444336","1.6198110580444336"
"6533","1.6080073118209839","1.6080073118209839","1.6080073118209839"
"6534","1.625328779220581","1.625328779220581","1.625328779220581"
"6535","1.618148684501648","1.618148684501648","1.618148684501648"
"6536","1.6131101846694946","1.6131101846694946","1.6131101846694946"
"6537","1.6317131519317627","1.6317131519317627","1.6317131519317627"
"6538","1.637350082397461","1.637350082397461","1.637350082397461"
"6539","1.6167885065078735","1.6167885065078735","1.6167885065078735"
"6540","1.6076502799987793","1.6076502799987793","1.6076502799987793"
"6541","1.6072030067443848","1.6072030067443848","1.6072030067443848"
"6542","1.6315025091171265","1.6315025091171265","1.6315025091171265"
"6543","1.63454270362854","1.63454270362854","1.63454270362854"
"6544","1.6052249670028687","1.6052249670028687","1.6052249670028687"
"6545","1.6231586933135986","1.6231586933135986","1.6231586933135986"
"6546","1.634355068206787","1.634355068206787","1.634355068206787"
"6547","1.6207762956619263","1.6207762956619263","1.6207762956619263"
"6548","1.617190957069397","1.617190957069397","1.617190957069397"
"6549","1.6119424104690552","1.6119424104690552","1.6119424104690552"
"6550","1.6226447820663452","1.6226447820663452","1.6226447820663452"
"6551","1.623219609260559","1.623219609260559","1.623219609260559"
"6552","1.6260840892791748","1.6260840892791748","1.6260840892791748"
"6553","1.6188191175460815","1.6188191175460815","1.6188191175460815"
"6554","1.6187314987182617","1.6187314987182617","1.6187314987182617"
"6555","1.619809865951538","1.619809865951538","1.619809865951538"
"6556","1.6294639110565186","1.6294639110565186","1.6294639110565186"
"6557","1.6003758907318115","1.6003758907318115","1.6003758907318115"
"6558","1.6198296546936035","1.6198296546936035","1.6198296546936035"
"6559","1.6329572200775146","1.6329572200775146","1.6329572200775146"
"6560","1.6187105178833008","1.6187105178833008","1.6187105178833008"
"6561","1.6060291528701782","1.6060291528701782","1.6060291528701782"
"6562","1.6119258403778076","1.6119258403778076","1.6119258403778076"
"6563","1.608310341835022","1.608310341835022","1.608310341835022"
"6564","1.6206026077270508","1.6206026077270508","1.6206026077270508"
"6565","1.6180251836776733","1.6180251836776733","1.6180251836776733"
"6566","1.6195546388626099","1.6195546388626099","1.6195546388626099"
"6567","1.6317251920700073","1.6317251920700073","1.6317251920700073"
"6568","1.6242153644561768","1.6242153644561768","1.6242153644561768"
"6569","1.6226011514663696","1.6226011514663696","1.6226011514663696"
"6570","1.6229819059371948","1.6229819059371948","1.6229819059371948"
"6571","1.6189367771148682","1.6189367771148682","1.6189367771148682"
"6572","1.604216456413269","1.604216456413269","1.604216456413269"
"6573","1.6218889951705933","1.6218889951705933","1.6218889951705933"
"6574","1.6186203956604004","1.6186203956604004","1.6186203956604004"
"6575","1.6113499402999878","1.6113499402999878","1.6113499402999878"
"6576","1.6139925718307495","1.6139925718307495","1.6139925718307495"
"6577","1.6175096035003662","1.6175096035003662","1.6175096035003662"
"6578","1.6373825073242188","1.6373825073242188","1.6373825073242188"
"6579","1.6292977333068848","1.6292977333068848","1.6292977333068848"
"6580","1.6295784711837769","1.6295784711837769","1.6295784711837769"
"6581","1.619709849357605","1.619709849357605","1.619709849357605"
"6582","1.6189600229263306","1.6189600229263306","1.6189600229263306"
"6583","1.6192917823791504","1.6192917823791504","1.6192917823791504"
"6584","1.6259387731552124","1.6259387731552124","1.6259387731552124"
"6585","1.6337167024612427","1.6337167024612427","1.6337167024612427"
"6586","1.6089097261428833","1.6089097261428833","1.6089097261428833"
"6587","1.6110386848449707","1.6110386848449707","1.6110386848449707"
"6588","1.6166404485702515","1.6166404485702515","1.6166404485702515"
"6589","1.636171817779541","1.636171817779541","1.636171817779541"
"6590","1.6245064735412598","1.6245064735412598","1.6245064735412598"
"6591","1.620187759399414","1.620187759399414","1.620187759399414"
"6592","1.6311111450195312","1.6311111450195312","1.6311111450195312"
"6593","1.6301296949386597","1.6301296949386597","1.6301296949386597"
"6594","1.6330350637435913","1.6330350637435913","1.6330350637435913"
"6595","1.6054893732070923","1.6054893732070923","1.6054893732070923"
"6596","1.634486436843872","1.634486436843872","1.634486436843872"
"6597","1.6227494478225708","1.6227494478225708","1.6227494478225708"
"6598","1.6187217235565186","1.6187217235565186","1.6187217235565186"
"6599","1.6123688220977783","1.6123688220977783","1.6123688220977783"
"6600","1.6101473569869995","1.6101473569869995","1.6101473569869995"
"6601","1.600053071975708","1.600053071975708","1.600053071975708"
"6602","1.6251089572906494","1.6251089572906494","1.6251089572906494"
"6603","1.6168789863586426","1.6168789863586426","1.6168789863586426"
"6604","1.608810544013977","1.608810544013977","1.608810544013977"
"6605","1.6089141368865967","1.6089141368865967","1.6089141368865967"
"6606","1.6210095882415771","1.6210095882415771","1.6210095882415771"
"6607","1.6109038591384888","1.6109038591384888","1.6109038591384888"
"6608","1.6330766677856445","1.6330766677856445","1.6330766677856445"
"6609","1.6039390563964844","1.6039390563964844","1.6039390563964844"
"6610","1.64808988571167","1.64808988571167","1.64808988571167"
"6611","1.6270464658737183","1.6270464658737183","1.6270464658737183"
"6612","1.6265124082565308","1.6265124082565308","1.6265124082565308"
"6613","1.6274253129959106","1.6274253129959106","1.6274253129959106"
"6614","1.60995614528656","1.60995614528656","1.60995614528656"
"6615","1.6289972066879272","1.6289972066879272","1.6289972066879272"
"6616","1.6170356273651123","1.6170356273651123","1.6170356273651123"
"6617","1.6129475831985474","1.6129475831985474","1.6129475831985474"
"6618","1.6109660863876343","1.6109660863876343","1.6109660863876343"
"6619","1.6070811748504639","1.6070811748504639","1.6070811748504639"
"6620","1.600123405456543","1.600123405456543","1.600123405456543"
"6621","1.6261928081512451","1.6261928081512451","1.6261928081512451"
"6622","1.5979703664779663","1.5979703664779663","1.5979703664779663"
"6623","1.6489315032958984","1.6489315032958984","1.6489315032958984"
"6624","1.6157135963439941","1.6157135963439941","1.6157135963439941"
"6625","1.6206368207931519","1.6206368207931519","1.6206368207931519"
"6626","1.6090887784957886","1.6090887784957886","1.6090887784957886"
"6627","1.5942116975784302","1.5942116975784302","1.5942116975784302"
"6628","1.6157552003860474","1.6157552003860474","1.6157552003860474"
"6629","1.6213902235031128","1.6213902235031128","1.6213902235031128"
"6630","1.6412538290023804","1.6412538290023804","1.6412538290023804"
"6631","1.6145687103271484","1.6145687103271484","1.6145687103271484"
"6632","1.619046688079834","1.619046688079834","1.619046688079834"
"6633","1.6388928890228271","1.6388928890228271","1.6388928890228271"
"6634","1.5898752212524414","1.5898752212524414","1.5898752212524414"
"6635","1.6171129941940308","1.6171129941940308","1.6171129941940308"
"6636","1.6215585470199585","1.6215585470199585","1.6215585470199585"
"6637","1.614269733428955","1.614269733428955","1.614269733428955"
"6638","1.6125575304031372","1.6125575304031372","1.6125575304031372"
"6639","1.6241133213043213","1.6241133213043213","1.6241133213043213"
"6640","1.6230056285858154","1.6230056285858154","1.6230056285858154"
"6641","1.6104521751403809","1.6104521751403809","1.6104521751403809"
"6642","1.6243442296981812","1.6243442296981812","1.6243442296981812"
"6643","1.6314380168914795","1.6314380168914795","1.6314380168914795"
"6644","1.6366686820983887","1.6366686820983887","1.6366686820983887"
"6645","1.6287455558776855","1.6287455558776855","1.6287455558776855"
"6646","1.6176897287368774","1.6176897287368774","1.6176897287368774"
"6647","1.6138192415237427","1.6138192415237427","1.6138192415237427"
"6648","1.5986549854278564","1.5986549854278564","1.5986549854278564"
"6649","1.63008451461792","1.63008451461792","1.63008451461792"
"6650","1.6379404067993164","1.6379404067993164","1.6379404067993164"
"6651","1.6103650331497192","1.6103650331497192","1.6103650331497192"
"6652","1.6267948150634766","1.6267948150634766","1.6267948150634766"
"6653","1.6058142185211182","1.6058142185211182","1.6058142185211182"
"6654","1.6153373718261719","1.6153373718261719","1.6153373718261719"
"6655","1.6319068670272827","1.6319068670272827","1.6319068670272827"
"6656","1.6290942430496216","1.6290942430496216","1.6290942430496216"
"6657","1.608935832977295","1.608935832977295","1.608935832977295"
"6658","1.6193095445632935","1.6193095445632935","1.6193095445632935"
"6659","1.625279188156128","1.625279188156128","1.625279188156128"
"6660","1.62954580783844","1.62954580783844","1.62954580783844"
"6661","1.6235926151275635","1.6235926151275635","1.6235926151275635"
"6662","1.6212213039398193","1.6212213039398193","1.6212213039398193"
"6663","1.6115387678146362","1.6115387678146362","1.6115387678146362"
"6664","1.6263654232025146","1.6263654232025146","1.6263654232025146"
"6665","1.6185539960861206","1.6185539960861206","1.6185539960861206"
"6666","1.6383322477340698","1.6383322477340698","1.6383322477340698"
"6667","1.6270359754562378","1.6270359754562378","1.6270359754562378"
"6668","1.6015830039978027","1.6015830039978027","1.6015830039978027"
"6669","1.600233793258667","1.600233793258667","1.600233793258667"
"6670","1.6039249897003174","1.6039249897003174","1.6039249897003174"
"6671","1.6232672929763794","1.6232672929763794","1.6232672929763794"
"6672","1.6138441562652588","1.6138441562652588","1.6138441562652588"
"6673","1.6140925884246826","1.6140925884246826","1.6140925884246826"
"6674","1.629945158958435","1.629945158958435","1.629945158958435"
"6675","1.6132280826568604","1.6132280826568604","1.6132280826568604"
"6676","1.6062803268432617","1.6062803268432617","1.6062803268432617"
"6677","1.6191034317016602","1.6191034317016602","1.6191034317016602"
"6678","1.6270040273666382","1.6270040273666382","1.6270040273666382"
"6679","1.609056830406189","1.609056830406189","1.609056830406189"
"6680","1.6141469478607178","1.6141469478607178","1.6141469478607178"
"6681","1.6090716123580933","1.6090716123580933","1.6090716123580933"
"6682","1.6281697750091553","1.6281697750091553","1.6281697750091553"
"6683","1.6201015710830688","1.6201015710830688","1.6201015710830688"
"6684","1.612310767173767","1.612310767173767","1.612310767173767"
"6685","1.6199371814727783","1.6199371814727783","1.6199371814727783"
"6686","1.6221613883972168","1.6221613883972168","1.6221613883972168"
"6687","1.6310640573501587","1.6310640573501587","1.6310640573501587"
"6688","1.6078599691390991","1.6078599691390991","1.6078599691390991"
"6689","1.620648741722107","1.620648741722107","1.620648741722107"
"6690","1.6369303464889526","1.6369303464889526","1.6369303464889526"
"6691","1.6195076704025269","1.6195076704025269","1.6195076704025269"
"6692","1.6157341003417969","1.6157341003417969","1.6157341003417969"
"6693","1.6223742961883545","1.6223742961883545","1.6223742961883545"
"6694","1.61725914478302","1.61725914478302","1.61725914478302"
"6695","1.6075433492660522","1.6075433492660522","1.6075433492660522"
"6696","1.6224287748336792","1.6224287748336792","1.6224287748336792"
"6697","1.6123161315917969","1.6123161315917969","1.6123161315917969"
"6698","1.6296268701553345","1.6296268701553345","1.6296268701553345"
"6699","1.6455374956130981","1.6455374956130981","1.6455374956130981"
"6700","1.6232023239135742","1.6232023239135742","1.6232023239135742"
"6701","1.6096441745758057","1.6096441745758057","1.6096441745758057"
"6702","1.6336807012557983","1.6336807012557983","1.6336807012557983"
"6703","1.6058239936828613","1.6058239936828613","1.6058239936828613"
"6704","1.61940598487854","1.61940598487854","1.61940598487854"
"6705","1.6258656978607178","1.6258656978607178","1.6258656978607178"
"6706","1.6127177476882935","1.6127177476882935","1.6127177476882935"
"6707","1.6091071367263794","1.6091071367263794","1.6091071367263794"
"6708","1.6256300210952759","1.6256300210952759","1.6256300210952759"
"6709","1.6231164932250977","1.6231164932250977","1.6231164932250977"
"6710","1.6278948783874512","1.6278948783874512","1.6278948783874512"
"6711","1.6081171035766602","1.6081171035766602","1.6081171035766602"
"6712","1.6277815103530884","1.6277815103530884","1.6277815103530884"
"6713","1.6210159063339233","1.6210159063339233","1.6210159063339233"
"6714","1.6264647245407104","1.6264647245407104","1.6264647245407104"
"6715","1.6146647930145264","1.6146647930145264","1.6146647930145264"
"6716","1.6070480346679688","1.6070480346679688","1.6070480346679688"
"6717","1.6245427131652832","1.6245427131652832","1.6245427131652832"
"6718","1.6092177629470825","1.6092177629470825","1.6092177629470825"
"6719","1.6246223449707031","1.6246223449707031","1.6246223449707031"
"6720","1.6286906003952026","1.6286906003952026","1.6286906003952026"
"6721","1.6245890855789185","1.6245890855789185","1.6245890855789185"
"6722","1.6127771139144897","1.6127771139144897","1.6127771139144897"
"6723","1.6182734966278076","1.6182734966278076","1.6182734966278076"
"6724","1.6110254526138306","1.6110254526138306","1.6110254526138306"
"6725","1.6138367652893066","1.6138367652893066","1.6138367652893066"
"6726","1.631320834159851","1.631320834159851","1.631320834159851"
"6727","1.6119647026062012","1.6119647026062012","1.6119647026062012"
"6728","1.6345362663269043","1.6345362663269043","1.6345362663269043"
"6729","1.6347235441207886","1.6347235441207886","1.6347235441207886"
"6730","1.6226013898849487","1.6226013898849487","1.6226013898849487"
"6731","1.620939016342163","1.620939016342163","1.620939016342163"
"6732","1.6100554466247559","1.6100554466247559","1.6100554466247559"
"6733","1.6314834356307983","1.6314834356307983","1.6314834356307983"
"6734","1.6156117916107178","1.6156117916107178","1.6156117916107178"
"6735","1.609034776687622","1.609034776687622","1.609034776687622"
"6736","1.6233751773834229","1.6233751773834229","1.6233751773834229"
"6737","1.6386841535568237","1.6386841535568237","1.6386841535568237"
"6738","1.619075059890747","1.619075059890747","1.619075059890747"
"6739","1.622197151184082","1.622197151184082","1.622197151184082"
"6740","1.6112236976623535","1.6112236976623535","1.6112236976623535"
"6741","1.6314263343811035","1.6314263343811035","1.6314263343811035"
"6742","1.6199005842208862","1.6199005842208862","1.6199005842208862"
"6743","1.6049755811691284","1.6049755811691284","1.6049755811691284"
"6744","1.6287423372268677","1.6287423372268677","1.6287423372268677"
"6745","1.6208149194717407","1.6208149194717407","1.6208149194717407"
"6746","1.6234852075576782","1.6234852075576782","1.6234852075576782"
"6747","1.626793384552002","1.626793384552002","1.626793384552002"
"6748","1.6052360534667969","1.6052360534667969","1.6052360534667969"
"6749","1.6141023635864258","1.6141023635864258","1.6141023635864258"
"6750","1.6111990213394165","1.6111990213394165","1.6111990213394165"
"6751","1.6314069032669067","1.6314069032669067","1.6314069032669067"
"6752","1.6202890872955322","1.6202890872955322","1.6202890872955322"
"6753","1.6073087453842163","1.6073087453842163","1.6073087453842163"
