"iteration","training-loss","Grouped runs - lm-loss-training/lm loss__MIN","Grouped runs - lm-loss-training/lm loss__MAX"
"168","2.636279344558716","2.636279344558716","2.636279344558716"
"169","2.6330461502075195","2.6330461502075195","2.6330461502075195"
"170","2.6464686393737793","2.6464686393737793","2.6464686393737793"
"171","2.614629030227661","2.614629030227661","2.614629030227661"
"172","2.6288387775421143","2.6288387775421143","2.6288387775421143"
"173","2.6024580001831055","2.6024580001831055","2.6024580001831055"
"174","2.6453323364257812","2.6453323364257812","2.6453323364257812"
"175","2.602707862854004","2.602707862854004","2.602707862854004"
"176","2.581389904022217","2.581389904022217","2.581389904022217"
"177","2.5985031127929688","2.5985031127929688","2.5985031127929688"
"178","2.575160264968872","2.575160264968872","2.575160264968872"
"179","2.6136152744293213","2.6136152744293213","2.6136152744293213"
"180","2.563910961151123","2.563910961151123","2.563910961151123"
"181","2.5981132984161377","2.5981132984161377","2.5981132984161377"
"182","2.5937092304229736","2.5937092304229736","2.5937092304229736"
"183","2.574815034866333","2.574815034866333","2.574815034866333"
"184","2.588974952697754","2.588974952697754","2.588974952697754"
"185","2.550650119781494","2.550650119781494","2.550650119781494"
"186","2.5794525146484375","2.5794525146484375","2.5794525146484375"
"187","2.5303618907928467","2.5303618907928467","2.5303618907928467"
"188","2.5285089015960693","2.5285089015960693","2.5285089015960693"
"189","2.559725046157837","2.559725046157837","2.559725046157837"
"190","2.562883138656616","2.562883138656616","2.562883138656616"
"191","2.5244932174682617","2.5244932174682617","2.5244932174682617"
"192","2.5209450721740723","2.5209450721740723","2.5209450721740723"
"193","2.5295777320861816","2.5295777320861816","2.5295777320861816"
"194","2.5004143714904785","2.5004143714904785","2.5004143714904785"
"195","2.546088695526123","2.546088695526123","2.546088695526123"
"196","2.5284390449523926","2.5284390449523926","2.5284390449523926"
"197","2.5100693702697754","2.5100693702697754","2.5100693702697754"
"198","2.5112991333007812","2.5112991333007812","2.5112991333007812"
"199","2.508902072906494","2.508902072906494","2.508902072906494"
"200","2.482692241668701","2.482692241668701","2.482692241668701"
"201","2.5131378173828125","2.5131378173828125","2.5131378173828125"
"202","2.4850239753723145","2.4850239753723145","2.4850239753723145"
"203","2.465290069580078","2.465290069580078","2.465290069580078"
"204","2.5137155055999756","2.5137155055999756","2.5137155055999756"
"205","2.446997880935669","2.446997880935669","2.446997880935669"
"206","2.465029239654541","2.465029239654541","2.465029239654541"
"207","2.4868924617767334","2.4868924617767334","2.4868924617767334"
"208","2.489377975463867","2.489377975463867","2.489377975463867"
"209","2.447216749191284","2.447216749191284","2.447216749191284"
"210","2.450153112411499","2.450153112411499","2.450153112411499"
"211","2.4826643466949463","2.4826643466949463","2.4826643466949463"
"212","2.4850804805755615","2.4850804805755615","2.4850804805755615"
"213","2.471951484680176","2.471951484680176","2.471951484680176"
"214","2.4343652725219727","2.4343652725219727","2.4343652725219727"
"215","2.4299519062042236","2.4299519062042236","2.4299519062042236"
"216","2.443272590637207","2.443272590637207","2.443272590637207"
"217","2.4496166706085205","2.4496166706085205","2.4496166706085205"
"218","2.444326639175415","2.444326639175415","2.444326639175415"
"219","2.4413411617279053","2.4413411617279053","2.4413411617279053"
"220","2.427377700805664","2.427377700805664","2.427377700805664"
"221","2.447803497314453","2.447803497314453","2.447803497314453"
"222","2.416733503341675","2.416733503341675","2.416733503341675"
"223","2.414111852645874","2.414111852645874","2.414111852645874"
"224","2.4189624786376953","2.4189624786376953","2.4189624786376953"
"225","2.4340245723724365","2.4340245723724365","2.4340245723724365"
"226","2.4084131717681885","2.4084131717681885","2.4084131717681885"
"227","2.432810068130493","2.432810068130493","2.432810068130493"
"228","2.426642894744873","2.426642894744873","2.426642894744873"
"229","2.388490676879883","2.388490676879883","2.388490676879883"
"230","2.432488441467285","2.432488441467285","2.432488441467285"
"231","2.4027490615844727","2.4027490615844727","2.4027490615844727"
"232","2.3704967498779297","2.3704967498779297","2.3704967498779297"
"233","2.415473699569702","2.415473699569702","2.415473699569702"
"234","2.4137253761291504","2.4137253761291504","2.4137253761291504"
"235","2.346972942352295","2.346972942352295","2.346972942352295"
"236","2.3648128509521484","2.3648128509521484","2.3648128509521484"
"237","2.3966174125671387","2.3966174125671387","2.3966174125671387"
"238","2.37644100189209","2.37644100189209","2.37644100189209"
"239","2.360938310623169","2.360938310623169","2.360938310623169"
"240","2.366218328475952","2.366218328475952","2.366218328475952"
"241","2.388659715652466","2.388659715652466","2.388659715652466"
"242","2.388745069503784","2.388745069503784","2.388745069503784"
"243","2.3527843952178955","2.3527843952178955","2.3527843952178955"
"244","2.3662307262420654","2.3662307262420654","2.3662307262420654"
"245","2.3752846717834473","2.3752846717834473","2.3752846717834473"
"246","2.3290889263153076","2.3290889263153076","2.3290889263153076"
"247","2.3384406566619873","2.3384406566619873","2.3384406566619873"
"248","2.3439524173736572","2.3439524173736572","2.3439524173736572"
"249","2.3319857120513916","2.3319857120513916","2.3319857120513916"
"250","2.3314638137817383","2.3314638137817383","2.3314638137817383"
"251","2.3185644149780273","2.3185644149780273","2.3185644149780273"
"252","2.3234410285949707","2.3234410285949707","2.3234410285949707"
"253","2.349729537963867","2.349729537963867","2.349729537963867"
"254","2.3220949172973633","2.3220949172973633","2.3220949172973633"
"255","2.332535982131958","2.332535982131958","2.332535982131958"
"256","2.3527376651763916","2.3527376651763916","2.3527376651763916"
"257","2.3011109828948975","2.3011109828948975","2.3011109828948975"
"258","2.3270554542541504","2.3270554542541504","2.3270554542541504"
"259","2.3362679481506348","2.3362679481506348","2.3362679481506348"
"260","2.2955856323242188","2.2955856323242188","2.2955856323242188"
"261","2.3097264766693115","2.3097264766693115","2.3097264766693115"
"262","2.295696258544922","2.295696258544922","2.295696258544922"
"263","2.292994976043701","2.292994976043701","2.292994976043701"
"264","2.3028292655944824","2.3028292655944824","2.3028292655944824"
"265","2.312094211578369","2.312094211578369","2.312094211578369"
"266","2.2737293243408203","2.2737293243408203","2.2737293243408203"
"267","2.307913303375244","2.307913303375244","2.307913303375244"
"268","2.3091213703155518","2.3091213703155518","2.3091213703155518"
"269","2.33408784866333","2.33408784866333","2.33408784866333"
"270","2.282034397125244","2.282034397125244","2.282034397125244"
"271","2.2893450260162354","2.2893450260162354","2.2893450260162354"
"272","2.2574048042297363","2.2574048042297363","2.2574048042297363"
"273","2.283281087875366","2.283281087875366","2.283281087875366"
"274","2.2540383338928223","2.2540383338928223","2.2540383338928223"
"275","2.2269623279571533","2.2269623279571533","2.2269623279571533"
"276","2.285231351852417","2.285231351852417","2.285231351852417"
"277","2.2644450664520264","2.2644450664520264","2.2644450664520264"
"278","2.2727651596069336","2.2727651596069336","2.2727651596069336"
"279","2.260387897491455","2.260387897491455","2.260387897491455"
"280","2.269019365310669","2.269019365310669","2.269019365310669"
"281","2.265064001083374","2.265064001083374","2.265064001083374"
